ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCSTRPO23N000000813,장소,문화시설,14181810,스마일문고,,,90802,일반서점,4.51E+18,전라북도,전주시 완산구,삼천동1가,,305-14,4511113700,4511170300,4.51E+11,난전들로,263,127.1166248,35.79224336,다마653551,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003331,장소,문화시설,18100861,스마트서점,,,90802,일반서점,1.16E+18,서울특별시,관악구,신림동,,1515-13,1162010200,1162073500,1.16E+11,호암로26길,27,126.9352392,37.47059568,다사500414,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003238,장소,문화시설,17986916,스몰스,,,90802,일반서점,1.12E+18,서울특별시,용산구,후암동,,445-11,1117010100,1117051000,1.12E+11,소월로2길,33,126.9766614,37.55359632,다사537506,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003086,장소,문화시설,17699514,스카이맥스,,,90802,일반서점,3.02E+18,대전광역시,유성구,신성동,,213-5,3020012500,3020055000,3.02E+11,신성로68번길,54,127.3495993,36.38733409,다바865211,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002767,장소,문화시설,17039015,스카이북스,,,90802,일반서점,4.11E+18,경기도,수원시 장안구,송죽동,,196-3,4111113500,4111159100,4.11E+11,경수대로994번길,23,127.003576,37.30653461,다사560231,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004555,장소,문화시설,19499050,스카이서적문구,,,90802,일반서점,1.12E+18,서울특별시,성동구,성수동1가,,694-3,1120011400,1120066000,,,,127.0481997,37.54853689,다사600500,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004166,장소,문화시설,19498281,스칼라스코리아,,,90802,일반서점,3.02E+18,대전광역시,서구,내동,,173-5,3017011000,3017057500,3.02E+11,대덕대로,16,127.3726337,36.3350679,다바885153,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002958,장소,문화시설,17468305,스쿨라이프,,,90802,일반서점,4.31E+18,충청북도,청주시 청원구,오창읍,양청리,817-9,4311425345,4311425300,4.31E+11,중심상업2로,09월 02일,127.4308326,36.71210404,다바938571,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004531,장소,문화시설,19499021,스쿨북,,,90802,일반서점,1.12E+18,서울특별시,용산구,한강로3가,,16-85,1117012800,1117062500,1.12E+11,이촌로,1,126.9553968,37.53140266,다사518481,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000809,장소,문화시설,14181803,스쿨서적,,,90802,일반서점,2.73E+18,대구광역시,수성구,지산동,,761-6,2726011200,2726065100,2.73E+11,무학로37길,42,128.629594,35.83225512,마마020601,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000410,장소,문화시설,13781174,스쿨서점,,,90802,일반서점,5.11E+18,강원특별자치도,춘천시,석사동,,878-2,5111012400,5111065000,5.11E+11,퇴계농공로,10,127.7440531,37.85239019,라사214836,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000852,장소,문화시설,14182419,스쿨존문구,,,90802,일반서점,2.65E+18,부산광역시,수영구,광안동,,165-7,2650010400,2650077000,2.65E+11,수영로,546-1,129.1125258,35.1544551,마라468855,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002716,장소,문화시설,16881099,스크린에듀케이션,,,90802,일반서점,1.11E+18,서울특별시,종로구,혜화동,,197-1,1111016900,1111065000,1.11E+11,대학로14길,12월 01일,127.0027032,37.58385471,다사560539,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004994,장소,문화시설,19499565,스타문고,,,90802,일반서점,4.31E+18,충청북도,충주시,교현동,,388-11,4313010500,4313053500,4.31E+11,야현8길,14,127.9372363,36.97874271,라바389867,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004383,장소,문화시설,19498855,스타북,,,90802,일반서점,1.12E+18,서울특별시,성동구,성수동1가,,656-309,1120011400,1120066000,1.12E+11,왕십리로4길,01월 23일,127.0464393,37.54698847,다사599498,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003612,장소,문화시설,19448376,스타서적,,,90800,N,2.82E+18,인천광역시,미추홀구,도화동,,552-5,2817710400,2817760000,2.82E+11,경인로,251,126.6700381,37.46358574,다사266408,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002624,장소,문화시설,16697682,스탠다드밑,,,90802,일반서점,4.83E+18,경상남도,거제시,옥포동,,1290-8,4831010600,4831056000,4.83E+11,옥포로,265,128.688358,34.89772187,마라085565,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003239,장소,문화시설,17987614,스터디웍스,,,90802,일반서점,1.12E+18,서울특별시,용산구,용산동2가,,1-701,1117010200,1117052000,1.12E+11,신흥로,115-1,126.9831307,37.54474923,다사543496,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004961,장소,문화시설,19499523,스튜디오오늘,,,90802,일반서점,2.64E+18,부산광역시,금정구,부곡동,,241-2,2641010900,2641058000,2.64E+11,동부곡로5번길,153,129.0932155,35.23266236,마라449941,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003197,장소,문화시설,17887709,스튜디오요소,,,90802,일반서점,4.15E+18,경기도,용인시 수지구,상현동,,1117-2,4146510700,4146558500,4.15E+11,광교중앙로,313,127.0689751,37.29805063,다사617222,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003947,장소,문화시설,19498031,스틸북스,북면지국,,90802,일반서점,4.79E+18,경상북도,울진군,북면,부구리,609-14,4793031021,4793031000,4.79E+11,흥부길,Feb-40,129.3631569,37.10174746,마사655019,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004537,장소,문화시설,19499027,스파패션,,,90802,일반서점,1.17E+18,서울특별시,서초구,잠원동,,75-19,1165010600,1165058000,1.17E+11,신반포로,177,127.0037147,37.50612276,다사561453,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001940,장소,문화시설,15292319,스펀지서적,,,90802,일반서점,1.16E+18,서울특별시,동작구,상도동,,256-41,1159010200,1159055000,1.16E+11,성대로,40,126.9333052,37.49893141,다사499445,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003105,장소,문화시설,17720397,스페인책방,송도바로드림센터,,90803,교보문고,2.82E+18,인천광역시,연수구,송도동,,168-1,2818510600,2818584000,2.82E+11,송도국제대로,123,126.6579828,37.38174342,다사254317,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001333,장소,문화시설,14613693,스포츠서울,,,90802,일반서점,2.72E+18,대구광역시,남구,대명동,,629-1,2720010300,2720056000,2.72E+11,현충로25길,71,128.5761806,35.8448825,라마971614,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002623,장소,문화시설,16686835,스프링플레어,,,90802,일반서점,5.01E+18,제주특별자치도,서귀포시,서홍동,,397-53,5013010600,5013058000,5.01E+11,중앙로,121,126.5603272,33.25543827,다나124741,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005272,장소,문화시설,19500009,슬기로운책방생활,,,90802,일반서점,5.12E+18,강원특별자치도,강릉시,노암동,,594-9,5115012100,5115061500,5.12E+11,남부로,140,128.8957676,37.7422259,마사229723,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000219,장소,문화시설,5972146,슬기서점,,,90802,일반서점,4.51E+18,전라북도,익산시,영등동,,765-4,4514012200,4514064600,4.51E+11,고봉로24길,29,126.9714432,35.95538359,다마523733,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000897,장소,문화시설,14195479,승민교육사,,,90802,일반서점,4.13E+18,경기도,고양시 일산서구,일산동,,1059-2,4128710100,4128753000,4.13E+11,일산로,577,126.7641333,37.67901892,다사351646,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002983,장소,문화시설,17519801,승민사,2호점,,90802,일반서점,4.83E+18,경상남도,양산시,교동,,203-9,4833011000,4833053000,4.83E+11,교동1길,20,129.0258365,35.34511851,마마386065,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004408,장소,문화시설,19498883,승일,,,90802,일반서점,1.16E+18,서울특별시,관악구,신림동,,572-5,1162010200,1162072500,1.16E+11,남부순환로,1395,126.9057275,37.48049477,다사474425,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002733,장소,문화시설,16906907,시간여행헌책방,,,90802,일반서점,2.61E+18,부산광역시,중구,보수동1가,,125-29,2611012000,2611054500,2.61E+11,대청로,57-17,129.0261302,35.10347353,마라390797,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004443,장소,문화시설,19498922,시골책방봄날,,,90802,일반서점,1.17E+18,서울특별시,강동구,천호동,,558-9,1174010900,1174062000,1.17E+11,진황도로,01월 27일,127.1304512,37.53904353,다사673489,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002681,장소,문화시설,16795839,시공문화사,,,90802,일반서점,2.92E+18,광주광역시,광산구,소촌동,,286-1,2920010800,2920056500,2.92E+11,소촌로86번길,17,126.7942083,35.1531969,다라357844,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001539,장소,문화시설,14836169,시그마프레스,,,90802,일반서점,3.11E+18,울산광역시,중구,태화동,,795-8,3111011100,3111061000,3.11E+11,명정3길,07월 01일,129.291739,35.55384299,마마623301,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004386,장소,문화시설,19498858,시네북,,,90802,일반서점,1.14E+18,서울특별시,마포구,상수동,,330-12,1144011500,1144065500,1.14E+11,와우산로,24,126.9231211,37.54663598,다사490498,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002311,장소,문화시설,15791375,시대서점,,,90802,일반서점,3.11E+18,울산광역시,남구,옥동,,1397-16,3114010200,3114060000,3.11E+11,거마로,15,129.2957232,35.53576876,마마627281,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004112,장소,문화시설,19498222,시드북샵,,,90802,일반서점,2.73E+18,대구광역시,달서구,본동,,614-14,2729012400,2729065000,2.73E+11,학산로7안길,22,128.5299789,35.83397918,라마930602,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003051,장소,문화시설,17641976,시몬서원,,,90802,일반서점,2.65E+18,부산광역시,수영구,망미동,,797-1,2650010100,2650074000,2.65E+11,망미로28번길,19,129.1033971,35.17023094,마라460872,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000971,장소,문화시설,14199602,시민서점,,,90802,일반서점,2.82E+18,인천광역시,남동구,만수동,,1020-6,2820010300,2820058300,2.82E+11,장승남로,51,126.7378759,37.44363747,다사325385,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002803,장소,문화시설,17128623,시민의신문,,,90802,일반서점,4.12E+18,경기도,부천시,소사본동,,101-15,4119011000,4119075000,4.12E+11,호현로489번길,Apr-45,126.7908591,37.48012174,다사373425,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002599,장소,문화시설,16563734,시민책문고,의정부신세계점,,90804,영풍문고,4.12E+18,경기도,의정부시,의정부동,,168-54,4115010100,4115051000,4.12E+11,평화로,525,127.0460642,37.7377838,다사600710,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002957,장소,문화시설,17465687,시사뉴스채널,,,90802,일반서점,4.16E+18,경기도,광주시,경안동,,36-46,4161010100,4161051000,4.16E+11,경안로42번길,05월 04일,127.2556264,37.40936076,다사783344,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001287,장소,문화시설,14534492,시사한일뉴스,,,90802,일반서점,4.48E+18,충청남도,예산군,예산읍,산성리,709-8,4481025025,4481025000,4.48E+11,역전로,150-5,126.830987,36.69271396,다바402551,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005240,장소,문화시설,19499971,시시소소,,,90802,일반서점,5.01E+18,제주특별자치도,제주시,이도일동,,1736-16,5011010300,5011053000,5.01E+11,중앙로,207,126.5293061,33.50114568,다다098014,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002077,장소,문화시설,15478193,시온성기독교백화점,,,90802,일반서점,2.71E+18,대구광역시,중구,삼덕동2가,,210-1,2711010600,2711054500,2.71E+11,동덕로,115,128.6026685,35.86517274,라마995637,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002902,장소,문화시설,17380816,시온의집,원주명륜센터,,90802,일반서점,5.11E+18,강원특별자치도,원주시,명륜동,,841-10,5113010600,5113054200,5.11E+11,남원로469번길,07월 19일,127.9410567,37.32616006,라사390253,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002497,장소,문화시설,16213313,시와그림책,,,90802,일반서점,4.12E+18,경기도,의정부시,가능동,,696-4,4115011000,4115061500,4.12E+11,호국로1111번길,37,127.0263223,37.74442106,다사582717,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005044,장소,문화시설,19499667,시와예술,,,90802,일반서점,4.12E+18,경기도,의정부시,호원동,,456-5,4115010200,4115054500,4.12E+11,평화로230번길,12월 09일,127.0487994,37.71204903,다사602681,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000682,장소,문화시설,14175697,시티문고,,,90802,일반서점,4.78E+18,경상북도,고령군,대가야읍,연조리,115-4,4783025325,4783025300,4.78E+11,우륵로,39,128.2697858,35.73332266,라마696488,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004034,장소,문화시설,19498130,시험정보센타,,,90802,일반서점,2.64E+18,부산광역시,금정구,서동,,197-22,2641011000,2641053000,2.64E+11,서부로,6,129.1048897,35.21492851,마라460922,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001946,장소,문화시설,15299873,시현서점,,,90802,일반서점,4.62E+18,전라남도,순천시,연향동,,1493-2,4615011400,4615057000,4.62E+11,대석길,3,127.5232802,34.94594802,라라021612,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000157,장소,문화시설,1201464,시화문고,,,90802,일반서점,4.87E+18,경상남도,함안군,가야읍,말산리,485-4,4873025021,4873025000,4.87E+11,함안대로,577,128.4040387,35.27776492,라라822984,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001190,장소,문화시설,14438914,시흥기독교서점,탄현지국,,90802,일반서점,4.13E+18,경기도,고양시 일산서구,탄현동,,1503-3,4128710300,4128754500,4.13E+11,현중로36번길,74,126.771578,37.69442831,다사357663,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001261,장소,문화시설,14505935,시흥문고,,,90802,일반서점,4.72E+18,경상북도,구미시,형곡동,,287-3,4719010900,4719058300,4.72E+11,형곡로,146,128.3323407,36.10798489,라마749904,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001813,장소,문화시설,15149049,신곡서점문구,,,90802,일반서점,1.17E+18,서울특별시,강남구,도곡동,,950-5,1168011800,1168065500,1.17E+11,남부순환로359길,31,127.0355777,37.48684516,다사589431,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002620,장소,문화시설,16682883,신공손서점,,,90802,일반서점,4.16E+18,경기도,광주시,능평동,,161-99,4161011600,4161061000,4.16E+11,오포로171번길,17-73,127.177851,37.34709862,다사714276,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003675,장소,문화시설,19497654,신광사서점,,,90802,일반서점,1.12E+18,서울특별시,용산구,한남동,,726-74,1117013100,1117068500,1.12E+11,소월로,377,127.0014959,37.54429657,다사559495,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001789,장소,문화시설,15120232,신광서점문구,,,90802,일반서점,1.12E+18,서울특별시,광진구,중곡동,,610-11,1121510100,1121574000,1.12E+11,동일로,337,127.0744054,37.56124714,다사624514,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000179,장소,문화시설,5617509,신국제서림책방,,,90802,일반서점,4.51E+18,전라북도,전주시 완산구,평화동1가,,394-1,4511113200,4511169100,4.51E+11,장승배기로,261,127.1406119,35.79874717,다마675558,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003119,장소,문화시설,17752083,신금호양지서적,,,90802,일반서점,4.14E+18,경기도,군포시,당동,,973-5,4141010100,4141052000,4.14E+11,용호1로16번길,6,126.9388296,37.344058,다사502273,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001488,장소,문화시설,14787649,신남문구서점,,,90802,일반서점,2.65E+18,부산광역시,연제구,연산동,,700-37,2647010200,2647068000,2.65E+11,월드컵대로,Aug-90,129.0838243,35.18216368,마라442885,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000040,장소,문화시설,114598,신당5동마을문고,,,90802,일반서점,1.11E+18,서울특별시,중구,신당동,,155-10,1114016200,1114065000,1.11E+11,퇴계로90길,42,127.0216422,37.56343156,다사577516,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002098,장소,문화시설,15509195,신대서점,,,90802,일반서점,3.11E+18,울산광역시,남구,신정동,,1218-13,3114010400,3114052000,3.11E+11,봉월로,2,129.3078978,35.53289812,마마639278,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000894,장소,문화시설,14195413,신도서점,,,90802,일반서점,4.68E+18,전라남도,무안군,무안읍,교촌리,1041-3,4684025024,4684025000,4.68E+11,불무로,Oct-40,126.4731983,34.98827529,다라062664,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000727,장소,문화시설,14180765,신동아문고,,,90802,일반서점,3.01E+18,대전광역시,동구,중동,,27-26,3011012000,3011051500,3.01E+11,대전로797번길,Jan-42,127.4305938,36.32995914,다바937147,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001588,장소,문화시설,14880898,신동아서점,,,90802,일반서점,4.72E+18,경상북도,구미시,선산읍,완전리,180-24,4719025021,4719025000,4.72E+11,선산중앙로16길,28,128.3003548,36.24041909,라바719050,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003004,장소,문화시설,17571116,신둔산서점,,,90802,일반서점,3.12E+18,울산광역시,북구,신천동,,321-1,3120010500,3120051000,3.12E+11,호계로,328,129.3505817,35.63250481,마마675389,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000454,장소,문화시설,13822255,신라불교서점,,,90802,일반서점,2.91E+18,광주광역시,동구,동명동,,154-74,2911010800,2911054500,2.91E+11,동계천로,139,126.9247957,35.14918258,다라476839,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002815,장소,문화시설,17177400,신라책사,,,90802,일반서점,3.12E+18,울산광역시,북구,호계동,,250-2,3120010200,3120051000,3.12E+11,동대5길,47,129.3518433,35.63070369,마마676387,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003071,장소,문화시설,17665584,신림에덴기독교백화점,,,90802,일반서점,1.17E+18,서울특별시,강남구,논현동,,200-7,1168010800,1168052100,1.17E+11,강남대로,476,127.0248072,37.50494237,다사580451,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002208,장소,문화시설,15648931,신명문고,,,90802,일반서점,4.81E+18,경상남도,창원시 의창구,봉곡동,,139-6,4812112700,4812154000,4.81E+11,봉곡로123번길,10월 01일,128.6714883,35.24587068,마라065951,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004675,장소,문화시설,19499189,신명책문고,엠비씨점,,90802,일반서점,4.82E+18,경상남도,진주시,가좌동,,700-1,4817013100,4817074000,4.82E+11,가호로,13,128.107538,35.16367674,라라553855,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000220,장소,문화시설,5972147,신문화서적,,,90802,일반서점,4.58E+18,전라북도,순창군,순창읍,순화리,116-10,4577025021,4577025000,4.58E+11,장류로,362,127.1418536,35.37633908,다마674090,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004040,장소,문화시설,19498136,신백서점,,,90802,일반서점,2.65E+18,부산광역시,사상구,주례동,,80-37,2653010600,2653066000,2.65E+11,가야대로366번길,45,129.0129223,35.14896013,마라378847,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000168,장소,문화시설,5091153,신봉문고,,,90802,일반서점,1.15E+18,서울특별시,강서구,화곡동,,1066-8,1150010300,1150056000,1.15E+11,화곡로,141,126.8373943,37.54107379,다사414492,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005094,장소,문화시설,19499747,신비,,,90802,일반서점,4.43E+18,충청남도,당진시,우강면,창리,344-1,4427037021,4427037000,4.43E+11,원동길,Apr-46,126.7806636,36.81005997,다바358682,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000059,장소,문화시설,114901,신상록서점,,,90802,일반서점,4.82E+18,경상남도,진주시,칠암동,,381-1,4817010400,4817051500,4.82E+11,진주대로908번길,4,128.0902608,35.18134967,라라537874,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002763,장소,문화시설,17029706,신성도서,,,90802,일반서점,4.15E+18,경기도,용인시 기흥구,보라동,,612-6,4146310500,4146353500,4.15E+11,한보라1로,56,127.1078212,37.25059034,다사652169,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001359,장소,문화시설,14653732,신성서림,,,90802,일반서점,4.81E+18,경상남도,창원시 마산회원구,석전동,,257-1,4812710400,4812754500,4.81E+11,석전동6길,32,128.5748783,35.23041461,라라978933,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000745,장소,문화시설,14181662,신세계문고,,,90802,일반서점,4.71E+18,경상북도,포항시 북구,학산동,,219-7,4711311200,4711352000,4.71E+11,장미길,3,129.3644775,36.04941846,마마679852,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000406,장소,문화시설,13755889,신세계아동도서,,,90802,일반서점,4.48E+18,충청남도,서천군,장항읍,신창리,192-28,4477025024,4477025000,4.48E+11,장항로,113,126.6902873,36.0117018,다마270797,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000966,장소,문화시설,14198938,신세기문고,,,90802,일반서점,4.68E+18,전라남도,무안군,현경면,외반리,571-3,4684034024,4684034000,4.68E+11,장군로,22,126.4110819,35.02247513,다라006702,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001437,장소,문화시설,14725232,신세명서점,,,90802,일반서점,2.65E+18,부산광역시,연제구,거제동,,89-75,2647010100,2647061000,2.65E+11,교대로16번길,20,129.0781749,35.19645559,마라436901,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001807,장소,문화시설,15141218,신아문고,,,90802,일반서점,5.11E+18,강원특별자치도,원주시,단계동,,1078-5,5113011000,5113059000,5.11E+11,모래내길,05월 09일,127.9346196,37.35388378,라사384284,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001447,장소,문화시설,14736983,신안서점,,,90802,일반서점,2.73E+18,대구광역시,수성구,만촌동,,1326-32,2726010200,2726055000,2.73E+11,동원로28길,15,128.6366326,35.87185507,마마026645,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002384,장소,문화시설,15872961,신영서점,,,90802,일반서점,2.91E+18,광주광역시,서구,농성동,,166-11,2914010600,2914066000,2.91E+11,경열로,Jan-32,126.8895859,35.15110561,다라444841,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002182,장소,문화시설,15614607,신용문고,,,90802,일반서점,4.51E+18,전라북도,익산시,영등동,,698-8,4514012200,4514064600,4.51E+11,고봉로18길,Mar-79,126.9777203,35.95298029,다마529730,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001598,장소,문화시설,14890598,신용서적,,,90802,일반서점,1.15E+18,서울특별시,강서구,화곡동,,1006-2,1150010300,1150056000,1.15E+11,강서로,247,126.8360479,37.54784496,다사413500,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003394,장소,문화시설,18239759,신용서점,,,90802,일반서점,1.15E+18,서울특별시,양천구,목동,,544-5,1147010200,1147052000,1.15E+11,목동중앙북로16길,58,126.8738059,37.54353767,다사446495,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004246,장소,문화시설,19498382,신우림서점,,,90802,일반서점,2.63E+18,부산광역시,남구,용호동,,176-30,2629010700,2629057000,2.63E+11,분포로,111,129.1114114,35.12866374,마라468826,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000221,장소,문화시설,5972148,신우사,,,90802,일반서점,4.67E+18,전라남도,구례군,구례읍,봉동리,315-11,4673025021,4673025000,4.67E+11,봉성로,80,127.464744,35.20931326,다라967904,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001416,장소,문화시설,14701560,신우서점,,,90802,일반서점,1.13E+18,서울특별시,강북구,수유동,,281-20,1130510300,1130564500,1.13E+11,인수봉로84길,Nov-40,127.0132169,37.64656596,다사570608,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000715,장소,문화시설,14179582,신원문고,,,90802,일반서점,4.72E+18,경상북도,안동시,용상동,,600-5,4717011000,4717055500,4.72E+11,길주길,Jan-89,128.7618045,36.5549852,마바129404,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004162,장소,문화시설,19498277,신원종서점,,,90802,일반서점,3.01E+18,대전광역시,중구,부사동,,228-16,3014011100,3014064000,3.01E+11,보문로95번길,37,127.4302504,36.31181316,다바937127,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004748,장소,문화시설,19499269,신유강서점문구,성결대점,,90802,일반서점,4.12E+18,경기도,안양시 만안구,안양동,,605-4,4117110100,4117158000,4.12E+11,성결대학로,45,126.9295068,37.38172328,다사494315,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
